2026-07-23 19:17:18 | INFO | loader.py | Line:18 | Reading train_FD004.txt
2026-07-23 19:17:20 | INFO | loader.py | Line:21 | train_FD004.txt Loaded Successfully
2026-07-23 19:17:20 | INFO | loader.py | Line:18 | Reading test_FD004.txt
2026-07-23 19:17:22 | INFO | loader.py | Line:21 | test_FD004.txt Loaded Successfully
2026-07-23 19:17:22 | INFO | loader.py | Line:18 | Reading RUL_FD004.txt
2026-07-23 19:17:22 | INFO | loader.py | Line:21 | RUL_FD004.txt Loaded Successfully
2026-07-23 19:21:37 | INFO | loader.py | Line:18 | Reading train_FD004.txt
2026-07-23 19:21:39 | INFO | loader.py | Line:21 | train_FD004.txt Loaded Successfully
2026-07-23 19:21:39 | INFO | loader.py | Line:18 | Reading test_FD004.txt
2026-07-23 19:21:40 | INFO | loader.py | Line:21 | test_FD004.txt Loaded Successfully
2026-07-23 19:21:40 | INFO | loader.py | Line:18 | Reading RUL_FD004.txt
2026-07-23 19:21:40 | INFO | loader.py | Line:21 | RUL_FD004.txt Loaded Successfully
2026-07-23 19:21:52 | INFO | rul_generator.py | Line:82 | Generating Remaining Useful Life (RUL)...
2026-07-23 19:21:52 | INFO | rul_generator.py | Line:92 | Applying RUL cap = 125
2026-07-23 19:21:52 | INFO | rul_generator.py | Line:96 | RUL generated successfully.
2026-07-23 19:22:11 | INFO | feature_engineer.py | Line:50 | Starting Feature Engineering...
2026-07-23 19:22:11 | INFO | feature_engineer.py | Line:119 | Generating Rolling Mean features...
2026-07-23 19:22:12 | INFO | feature_engineer.py | Line:148 | Generating Rolling Std features...
2026-07-23 19:22:14 | INFO | feature_engineer.py | Line:179 | Generating Lag Features...
2026-07-23 19:22:14 | INFO | feature_engineer.py | Line:205 | Generating Rate of Change features...
2026-07-23 19:22:14 | INFO | feature_engineer.py | Line:61 | Feature Engineering completed successfully.
