2026-07-27 14:59:12 | INFO | loader.py | Line:18 | Reading train_FD004.txt
2026-07-27 14:59:14 | INFO | loader.py | Line:21 | train_FD004.txt Loaded Successfully
2026-07-27 14:59:14 | INFO | loader.py | Line:18 | Reading test_FD004.txt
2026-07-27 14:59:15 | INFO | loader.py | Line:21 | test_FD004.txt Loaded Successfully
2026-07-27 14:59:15 | INFO | loader.py | Line:18 | Reading RUL_FD004.txt
2026-07-27 14:59:15 | INFO | loader.py | Line:21 | RUL_FD004.txt Loaded Successfully
2026-07-27 15:00:07 | INFO | validator.py | Line:40 | Validating training dataset...
2026-07-27 15:00:07 | INFO | validator.py | Line:50 | Validating testing dataset...
2026-07-27 15:00:07 | INFO | validator.py | Line:60 | Validating RUL dataset...
2026-07-27 15:02:17 | INFO | rul_generator.py | Line:82 | Generating Remaining Useful Life (RUL)...
2026-07-27 15:02:17 | INFO | rul_generator.py | Line:92 | Applying RUL cap = 125
2026-07-27 15:02:17 | INFO | rul_generator.py | Line:96 | RUL generated successfully.
2026-07-27 15:06:25 | INFO | feature_engineer.py | Line:50 | Starting Feature Engineering...
2026-07-27 15:06:25 | INFO | feature_engineer.py | Line:119 | Generating Rolling Mean features...
2026-07-27 15:06:26 | INFO | feature_engineer.py | Line:148 | Generating Rolling Std features...
2026-07-27 15:06:27 | INFO | feature_engineer.py | Line:179 | Generating Lag Features...
2026-07-27 15:06:27 | INFO | feature_engineer.py | Line:205 | Generating Rate of Change features...
2026-07-27 15:06:27 | INFO | feature_engineer.py | Line:61 | Feature Engineering completed successfully.
2026-07-27 15:07:17 | INFO | feature_engineer.py | Line:50 | Starting Feature Engineering...
2026-07-27 15:07:17 | INFO | feature_engineer.py | Line:119 | Generating Rolling Mean features...
2026-07-27 15:07:18 | INFO | feature_engineer.py | Line:148 | Generating Rolling Std features...
2026-07-27 15:07:19 | INFO | feature_engineer.py | Line:179 | Generating Lag Features...
2026-07-27 15:07:19 | INFO | feature_engineer.py | Line:205 | Generating Rate of Change features...
2026-07-27 15:07:19 | INFO | feature_engineer.py | Line:61 | Feature Engineering completed successfully.
2026-07-27 15:09:17 | INFO | preparation_pipeline.py | Line:37 | Starting Data Preparation Pipeline...
2026-07-27 15:09:17 | INFO | data_splitter.py | Line:28 | Starting engine-based train/validation split...
2026-07-27 15:09:17 | INFO | data_splitter.py | Line:51 | Train Engines: 199 | Validation Engines: 50
2026-07-27 15:09:17 | INFO | data_splitter.py | Line:56 | Data splitting completed successfully.
2026-07-27 15:09:17 | INFO | feature_selector.py | Line:29 | Starting Feature Selection...
2026-07-27 15:09:17 | INFO | feature_selector.py | Line:40 | Feature Selection completed successfully.
2026-07-27 15:09:17 | INFO | feature_selector.py | Line:29 | Starting Feature Selection...
2026-07-27 15:09:17 | INFO | feature_selector.py | Line:40 | Feature Selection completed successfully.
2026-07-27 15:09:17 | INFO | feature_scaler.py | Line:33 | Fitting Feature Scaler...
2026-07-27 15:09:17 | INFO | feature_scaler.py | Line:37 | Feature Scaler fitted successfully.
2026-07-27 15:09:17 | INFO | feature_scaler.py | Line:44 | Transforming features...
2026-07-27 15:09:17 | INFO | feature_scaler.py | Line:60 | Feature transformation completed.
2026-07-27 15:09:17 | INFO | feature_scaler.py | Line:44 | Transforming features...
2026-07-27 15:09:17 | INFO | feature_scaler.py | Line:60 | Feature transformation completed.
2026-07-27 15:09:17 | INFO | preparation_pipeline.py | Line:45 | Data Preparation completed successfully.
