2026-07-28 15:41:03 | INFO | loader.py | Line:18 | Reading train_FD004.txt
2026-07-28 15:41:04 | INFO | loader.py | Line:21 | train_FD004.txt Loaded Successfully
2026-07-28 15:41:04 | INFO | loader.py | Line:18 | Reading test_FD004.txt
2026-07-28 15:41:05 | INFO | loader.py | Line:21 | test_FD004.txt Loaded Successfully
2026-07-28 15:41:05 | INFO | loader.py | Line:18 | Reading RUL_FD004.txt
2026-07-28 15:41:05 | INFO | loader.py | Line:21 | RUL_FD004.txt Loaded Successfully
2026-07-28 15:41:07 | INFO | validator.py | Line:40 | Validating training dataset...
2026-07-28 15:41:07 | INFO | validator.py | Line:50 | Validating testing dataset...
2026-07-28 15:41:07 | INFO | validator.py | Line:60 | Validating RUL dataset...
2026-07-28 15:41:10 | INFO | rul_generator.py | Line:82 | Generating Remaining Useful Life (RUL)...
2026-07-28 15:41:10 | INFO | rul_generator.py | Line:92 | Applying RUL cap = 125
2026-07-28 15:41:10 | INFO | rul_generator.py | Line:96 | RUL generated successfully.
2026-07-28 15:41:13 | INFO | feature_engineer.py | Line:50 | Starting Feature Engineering...
2026-07-28 15:41:13 | INFO | feature_engineer.py | Line:119 | Generating Rolling Mean features...
2026-07-28 15:41:14 | INFO | feature_engineer.py | Line:148 | Generating Rolling Std features...
2026-07-28 15:41:15 | INFO | feature_engineer.py | Line:179 | Generating Lag Features...
2026-07-28 15:41:15 | INFO | feature_engineer.py | Line:205 | Generating Rate of Change features...
2026-07-28 15:41:15 | INFO | feature_engineer.py | Line:61 | Feature Engineering completed successfully.
2026-07-28 15:41:37 | INFO | preparation_pipeline.py | Line:37 | Starting Data Preparation Pipeline...
2026-07-28 15:41:37 | INFO | data_splitter.py | Line:35 | Starting engine-based train/validation split...
2026-07-28 15:41:37 | INFO | data_splitter.py | Line:67 | Train Engines: 199 | Validation Engines: 50
2026-07-28 15:41:37 | INFO | data_splitter.py | Line:72 | Data splitting completed successfully.
2026-07-28 15:41:37 | INFO | feature_selector.py | Line:29 | Starting Feature Selection...
2026-07-28 15:41:37 | INFO | feature_selector.py | Line:40 | Feature Selection completed successfully.
2026-07-28 15:41:37 | INFO | feature_selector.py | Line:29 | Starting Feature Selection...
2026-07-28 15:41:37 | INFO | feature_selector.py | Line:40 | Feature Selection completed successfully.
2026-07-28 15:41:37 | INFO | feature_scaler.py | Line:33 | Fitting Feature Scaler...
2026-07-28 15:41:38 | INFO | feature_scaler.py | Line:37 | Feature Scaler fitted successfully.
2026-07-28 15:41:38 | INFO | feature_scaler.py | Line:44 | Transforming features...
2026-07-28 15:41:38 | INFO | feature_scaler.py | Line:60 | Feature transformation completed.
2026-07-28 15:41:38 | INFO | feature_scaler.py | Line:44 | Transforming features...
2026-07-28 15:41:38 | INFO | feature_scaler.py | Line:60 | Feature transformation completed.
2026-07-28 15:41:38 | INFO | preparation_pipeline.py | Line:45 | Data Preparation completed successfully.
2026-07-28 15:46:57 | INFO | base_trainer.py | Line:40 | Training RandomForestRegressor...
2026-07-28 15:59:53 | INFO | base_trainer.py | Line:49 | Training completed successfully.
2026-07-28 16:00:06 | INFO | base_trainer.py | Line:62 | Generating predictions...
2026-07-28 16:00:32 | INFO | evaluator.py | Line:47 | Starting regression evaluation...
2026-07-28 16:00:32 | INFO | evaluator.py | Line:80 | Evaluation completed successfully.
2026-07-28 18:06:36 | INFO | traditional_ml_benchmark.py | Line:35 | Starting Traditional ML Benchmark...
2026-07-28 18:06:36 | INFO | traditional_ml_benchmark.py | Line:44 | Training random_forest...
